device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
201324,2023-02-25 00:10:36,2023-02-25,00:10:36,GPS,5,3849,50,0,1.2,-29.238844000000000,-71.523972000000001,-29,3,241,25,-70,-529,-118,247,61,967,
201324,2023-02-25 00:22:44,2023-02-25,00:22:44,GPS,6,3849,50,0,1.2,-29.238861000000000,-71.523949000000002,-26,0,209,26,-15,-452,-64,88,-432,899,
201324,2023-02-25 00:34:36,2023-02-25,00:34:36,GPS,5,3849,50,0,1.3,-29.238852999999999,-71.523796000000004,-31,0,179,26,-24,-514,-69,183,-319,941,
201324,2023-02-25 00:46:45,2023-02-25,00:46:45,GPS,5,3849,50,0,1.4,-29.238710000000001,-71.523833999999994,-23,0,160,27,-86,-457,-144,213,38,985,
201324,2023-02-25 00:58:36,2023-02-25,00:58:36,GPS,5,3849,50,0,1.4,-29.238682000000001,-71.523880000000005,-27,0,326,27,11,-513,-67,106,-488,884,
201324,2023-02-25 01:10:36,2023-02-25,01:10:36,GPS,5,3849,50,0,1.3,-29.238703000000001,-71.523949000000002,-31,0,353,27,-108,-424,-167,343,156,949,
201324,2023-02-25 01:22:37,2023-02-25,01:22:37,GPS,5,3849,50,0,1.3,-29.238755999999999,-71.523894999999996,-9,0,65,28,-16,-471,-66,287,-335,917,
201324,2023-02-25 01:34:45,2023-02-25,01:34:45,GPS,6,3849,50,0,1.3,-29.238845999999999,-71.523810999999995,4,0,87,28,-43,-446,-81,260,-284,932,
201324,2023-02-25 01:46:28,2023-02-25,01:46:28,GPS,7,3846,49,0,1.1,-29.238890000000001,-71.523796000000004,-41,0,108,27,-53,-389,-93,356,-271,907,
201324,2023-02-25 01:58:37,2023-02-25,01:58:37,GPS,6,3846,49,0,1.2,-29.238707999999999,-71.523917999999995,9,0,20,28,-57,-376,-113,388,-208,908,
201324,2023-02-25 02:10:26,2023-02-25,02:10:26,GPS,7,3846,49,0,1.2,-29.238823000000000,-71.523880000000005,17,0,314,28,-46,-426,-79,294,-292,931,
201324,2023-02-25 02:22:29,2023-02-25,02:22:29,GPS,6,3846,49,0,1.2,-29.238785000000000,-71.523880000000005,7,0,55,27,43,-293,-117,74,-376,935,
201324,2023-02-25 02:34:45,2023-02-25,02:34:45,GPS,6,3844,48,0,1.2,-29.238758000000001,-71.523894999999996,5,0,247,28,72,-600,-83,283,-311,920,
201324,2023-02-25 02:46:27,2023-02-25,02:46:27,GPS,6,3844,48,0,1.1,-29.238734999999998,-71.523871999999997,22,0,162,28,-48,-413,-78,337,-260,921,
201324,2023-02-25 02:58:28,2023-02-25,02:58:28,GPS,6,3846,49,0,1.0,-29.238453000000000,-71.521682999999996,449,0,17,30,-29,-415,-94,132,-301,952,
201324,2023-02-25 03:10:36,2023-02-25,03:10:36,GPS,6,3846,49,0,1.0,-29.238717999999999,-71.523887999999999,18,0,201,30,-64,-379,-170,279,20,975,
201324,2023-02-25 03:22:28,2023-02-25,03:22:28,GPS,6,3846,49,0,1.0,-29.238464000000000,-71.522094999999993,328,0,126,30,-11,-355,-118,211,-286,940,
201324,2023-02-25 03:34:44,2023-02-25,03:34:44,GPS,5,3844,48,0,1.4,-29.238688000000000,-71.524033000000003,-130,0,359,27,-32,-479,-92,215,-238,954,
201324,2023-02-25 03:46:38,2023-02-25,03:46:38,GPS,5,3841,47,0,1.3,-29.238810999999998,-71.523917999999995,-160,0,104,28,-33,-438,-75,362,-283,906,
201324,2023-02-25 03:58:38,2023-02-25,03:58:38,GPS,5,3841,47,0,1.2,-29.238764000000000,-71.523719999999997,-212,0,347,28,-22,-384,-81,418,-359,868,
201324,2023-02-25 04:10:43,2023-02-25,04:10:43,GPS,11,3841,47,0,0.7,-29.238786999999999,-71.523833999999994,1,0,277,29,-24,-483,-66,354,-264,913,
201324,2023-02-25 04:22:26,2023-02-25,04:22:26,GPS,11,3841,47,0,0.7,-29.238783000000002,-71.523857000000007,7,0,255,29,-22,-475,-86,371,-271,906,
201324,2023-02-25 04:34:27,2023-02-25,04:34:27,GPS,9,3844,48,0,0.8,-29.238714000000002,-71.523857000000007,9,0,297,29,58,-541,-58,368,-443,824,
201324,2023-02-25 04:46:45,2023-02-25,04:46:45,GPS,9,3841,47,0,0.8,-29.238748999999999,-71.523842000000002,5,0,245,29,26,-505,-60,-200,-1023,208,
201324,2023-02-25 04:58:26,2023-02-25,04:58:26,GPS,9,3841,47,0,0.8,-29.238813000000000,-71.523926000000003,0,0,256,29,-11,-507,-80,418,-222,901,
201324,2023-02-25 05:10:31,2023-02-25,05:10:31,GPS,9,3841,47,0,0.8,-29.238712000000000,-71.523750000000007,-6,0,101,29,-12,-470,-71,232,-348,915,
201324,2023-02-25 05:22:30,2023-02-25,05:22:30,GPS,8,3841,47,0,0.9,-29.238185999999999,-71.523375999999999,293,0,174,30,-6,-327,-113,149,-285,954,
201324,2023-02-25 05:34:45,2023-02-25,05:34:45,GPS,8,3841,47,0,0.9,-29.238741000000001,-71.523803999999998,0,0,19,31,-4,-319,-121,161,-238,963,
201324,2023-02-25 05:46:26,2023-02-25,05:46:26,GPS,7,3841,47,0,0.9,-29.238645999999999,-71.523758000000001,-5,1,190,30,20,-312,-132,198,-342,931,
201324,2023-02-25 05:58:29,2023-02-25,05:58:29,GPS,9,3841,47,0,0.8,-29.238676000000002,-71.523696999999999,-8,1,327,31,13,-317,-127,158,-280,961,
201324,2023-02-25 06:10:35,2023-02-25,06:10:35,GPS,8,3841,47,0,1.1,-29.238935000000001,-71.523582000000005,-22,1,324,31,-39,-421,-76,168,-319,947,
201324,2023-02-25 06:22:37,2023-02-25,06:22:37,GPS,9,3841,47,0,1.2,-29.238619000000000,-71.523810999999995,0,0,298,30,-73,-462,-134,239,-46,983,
201324,2023-02-25 06:34:59,2023-02-25,06:34:59,GPS,10,3841,47,0,1.0,-29.238700999999999,-71.523819000000003,0,1,358,31,-61,-466,-130,264,-68,980,
201324,2023-02-25 06:46:26,2023-02-25,06:46:26,GPS,9,3841,47,0,0.9,-29.238568999999998,-71.523765999999995,-36,0,165,31,-59,-455,-142,317,-62,961,
201324,2023-02-25 06:58:25,2023-02-25,06:58:25,GPS,8,3838,47,0,1.1,-29.238689000000001,-71.523726999999994,-16,0,135,29,140,-649,-120,149,-587,837,
201324,2023-02-25 07:10:25,2023-02-25,07:10:25,GPS,9,3835,46,0,0.9,-29.238721999999999,-71.523865000000001,19,0,122,28,-32,-425,-82,220,-315,936,
201324,2023-02-25 07:22:26,2023-02-25,07:22:26,GPS,10,3835,46,0,0.8,-29.238741000000001,-71.523842000000002,5,0,184,31,-20,-448,-80,258,-339,921,
201324,2023-02-25 07:34:27,2023-02-25,07:34:27,GPS,8,3838,47,0,0.9,-29.238676000000002,-71.523848999999998,10,0,234,30,-25,-442,-75,280,-326,920,
201324,2023-02-25 07:46:26,2023-02-25,07:46:26,GPS,8,3838,47,0,0.9,-29.238712000000000,-71.523865000000001,-6,1,268,30,15,-497,-78,178,-469,875,
201324,2023-02-25 07:58:34,2023-02-25,07:58:34,GPS,7,3835,46,0,1.0,-29.238689000000001,-71.523917999999995,-6,0,190,29,-72,-515,-134,165,35,990,
201324,2023-02-25 08:10:28,2023-02-25,08:10:28,GPS,5,3832,45,0,1.3,-29.238797999999999,-71.523917999999995,-5,1,175,28,-39,-462,-94,227,-248,952,
201324,2023-02-25 08:22:26,2023-02-25,08:22:26,GPS,6,3832,45,0,1.8,-29.238645999999999,-71.524017000000001,1,0,278,29,-7,-506,-73,36,-402,923,
201324,2023-02-25 08:34:26,2023-02-25,08:34:26,GPS,7,3835,46,0,1.1,-29.238674000000000,-71.523978999999997,-12,0,287,30,19,-586,-101,-13,-405,924,
201324,2023-02-25 08:46:26,2023-02-25,08:46:26,GPS,7,3835,46,0,1.0,-29.238674000000000,-71.524010000000004,-8,0,210,30,70,-640,-119,12,-417,924,
201324,2023-02-25 08:58:26,2023-02-25,08:58:26,GPS,7,3835,46,0,1.0,-29.238674000000000,-71.524001999999996,-9,0,248,30,49,-647,-135,-92,-369,936,
201324,2023-02-25 09:10:27,2023-02-25,09:10:27,GPS,7,3835,46,0,1.0,-29.238651000000001,-71.523917999999995,-4,0,119,29,-18,-530,-88,6,-390,923,
201324,2023-02-25 09:22:26,2023-02-25,09:22:26,GPS,8,3832,45,0,0.9,-29.238645999999999,-71.523926000000003,14,1,127,29,31,-547,-73,123,-506,853,
201324,2023-02-25 09:34:26,2023-02-25,09:34:26,GPS,9,3832,45,0,0.8,-29.238699000000000,-71.523987000000005,-12,0,119,28,-103,-428,-161,457,164,974,
201324,2023-02-25 09:46:27,2023-02-25,09:46:27,GPS,9,3815,40,0,0.8,-29.238614999999999,-71.523857000000007,103,0,186,29,-49,-425,-71,-96,-358,935,
201324,2023-02-25 09:58:26,2023-02-25,09:58:26,GPS,9,3815,40,0,0.8,-29.238638000000002,-71.523857000000007,75,0,142,28,-77,-409,-116,218,-183,968,
201324,2023-02-25 10:10:27,2023-02-25,10:10:27,GPS,9,3807,38,0,0.8,-29.278627000000000,-71.494468999999995,95,36,162,21,-124,-407,-166,449,195,1354,
201324,2023-02-25 10:22:26,2023-02-25,10:22:26,GPS,9,3801,36,0,0.8,-29.331437999999999,-71.440291999999999,65,40,127,20,-85,-293,-209,243,338,828,
201324,2023-02-25 10:34:26,2023-02-25,10:34:26,GPS,9,3798,35,0,0.8,-29.388642999999998,-71.381912000000000,77,44,162,20,-130,-388,-155,325,271,1101,
201324,2023-02-25 10:46:26,2023-02-25,10:46:26,GPS,9,3801,36,0,0.8,-29.449252999999999,-71.324782999999996,72,51,128,20,-55,-269,-216,510,139,1361,
201324,2023-02-25 10:58:27,2023-02-25,10:58:27,GPS,7,3804,37,0,0.9,-29.459990999999999,-71.310981999999996,41,0,105,25,307,-619,-255,111,-436,903,
201324,2023-02-25 11:10:30,2023-02-25,11:10:30,GPS,6,3810,39,0,1.0,-29.460289000000000,-71.311295000000001,96,0,69,26,291,-647,-259,42,-514,865,
201324,2023-02-25 11:22:29,2023-02-25,11:22:29,GPS,6,3810,39,0,1.5,-29.462465000000002,-71.310767999999996,9,0,147,24,-63,-335,-114,60,-115,969,
201324,2023-02-25 11:34:27,2023-02-25,11:34:27,GPS,7,3807,38,0,1.4,-29.461679000000000,-71.310303000000005,1,26,306,24,248,-582,-103,467,56,1389,
201324,2023-02-25 11:46:30,2023-02-25,11:46:30,GPS,6,3801,36,0,1.5,-29.460194000000001,-71.311081000000001,-15,2,313,23,249,-600,-131,249,-63,968,
201324,2023-02-25 11:58:26,2023-02-25,11:58:26,GPS,6,3807,38,0,1.4,-29.460421000000000,-71.311424000000002,13,28,119,25,32,-224,-212,443,289,776,
201324,2023-02-25 12:10:26,2023-02-25,12:10:26,GPS,6,3810,39,0,1.4,-29.460408999999999,-71.311042999999998,10,0,304,26,363,-550,-296,41,-460,898,
201324,2023-02-25 12:22:27,2023-02-25,12:22:27,GPS,8,3810,39,0,1.0,-29.462433000000001,-71.311629999999994,28,0,131,27,346,-349,-278,136,-506,869,
201324,2023-02-25 12:34:25,2023-02-25,12:34:25,GPS,8,3812,39,0,0.9,-29.462637000000001,-71.311470000000000,-18,1,33,27,386,-449,-278,149,-403,908,
201324,2023-02-25 12:46:35,2023-02-25,12:46:35,GPS,6,3812,39,0,1.1,-29.460591999999998,-71.309814000000003,-18,1,80,25,140,-227,-183,200,-656,751,
201324,2023-02-25 12:58:26,2023-02-25,12:58:26,GPS,7,3810,39,0,1.1,-29.452294999999999,-71.314155999999997,52,0,56,24,329,-606,-229,201,-538,849,
201324,2023-02-25 13:10:26,2023-02-25,13:10:26,GPS,9,3810,39,0,0.9,-29.461914000000000,-71.311072999999993,3,16,331,25,302,-549,-142,225,45,715,
201324,2023-02-25 13:22:25,2023-02-25,13:22:25,GPS,8,3812,39,2,1.0,-29.461580000000001,-71.309432999999999,-2,0,85,28,346,-606,-268,123,-510,867,
201324,2023-02-25 13:34:25,2023-02-25,13:34:25,GPS,8,3818,41,3,1.0,-29.462337000000002,-71.310462999999999,-16,26,247,29,74,-642,-113,541,-69,550,
201324,2023-02-25 13:46:25,2023-02-25,13:46:25,GPS,8,3821,42,1,0.9,-29.461472000000001,-71.309364000000002,-17,0,349,28,268,-659,-211,177,-538,836,
201324,2023-02-25 13:58:25,2023-02-25,13:58:25,GPS,8,3824,43,2,1.0,-29.461742000000001,-71.309157999999996,2,0,282,32,370,-590,-271,201,-440,892,
201324,2023-02-25 14:10:25,2023-02-25,14:10:25,GPS,8,3832,45,1,0.9,-29.461753999999999,-71.309028999999995,17,0,145,35,347,-630,-238,134,-399,921,
201324,2023-02-25 14:22:25,2023-02-25,14:22:25,GPS,8,3841,47,8,1.0,-29.460587000000000,-71.310364000000007,26,25,321,35,306,-552,-112,233,324,604,
201324,2023-02-25 14:34:25,2023-02-25,14:34:25,GPS,7,3838,47,2,1.1,-29.460584999999998,-71.310790999999995,38,0,330,35,319,-628,-171,242,-180,962,
201324,2023-02-25 14:46:25,2023-02-25,14:46:25,GPS,8,3841,47,8,0.9,-29.460438000000000,-71.310753000000005,36,3,345,31,402,-540,-265,163,-418,897,
201324,2023-02-25 14:58:25,2023-02-25,14:58:25,GPS,7,3841,47,2,1.0,-29.460395999999999,-71.310706999999994,43,0,357,33,416,-518,-263,235,-385,914,
201324,2023-02-25 15:10:26,2023-02-25,15:10:26,GPS,7,3846,49,4,1.0,-29.460238000000000,-71.310317999999995,36,0,60,33,364,-611,-274,116,-492,834,
201324,2023-02-25 15:22:27,2023-02-25,15:22:27,GPS,7,3846,49,0,1.0,-29.460297000000001,-71.310569999999998,68,1,318,35,305,-658,-205,-18,-61,1009,
201324,2023-02-25 15:34:27,2023-02-25,15:34:27,GPS,8,3852,50,0,0.9,-29.460287000000001,-71.310669000000004,68,0,346,40,323,-671,-207,79,-99,1006,
201324,2023-02-25 15:46:26,2023-02-25,15:46:26,GPS,8,3858,51,4,0.9,-29.460249000000001,-71.310683999999995,67,0,349,40,380,-650,-333,27,-638,750,
201324,2023-02-25 15:58:26,2023-02-25,15:58:26,GPS,8,3861,52,3,0.9,-29.460114000000001,-71.310660999999996,72,1,33,40,385,-601,-203,200,-203,969,
201324,2023-02-25 16:10:25,2023-02-25,16:10:25,GPS,7,3863,52,1,1.0,-29.460315999999999,-71.310799000000003,32,0,13,42,315,-684,-188,128,-286,966,
201324,2023-02-25 16:22:25,2023-02-25,16:22:25,GPS,7,3866,53,2,1.1,-29.460419000000002,-71.310066000000006,-22,20,128,40,97,-255,-213,247,367,705,
201324,2023-02-25 16:34:42,2023-02-25,16:34:42,GPS,11,3861,52,4,0.9,-29.452065000000001,-71.313461000000004,-25,0,313,32,365,-599,-227,194,-427,900,
201324,2023-02-25 16:46:25,2023-02-25,16:46:25,GPS,10,3863,52,2,1.0,-29.452103000000001,-71.313377000000003,50,0,343,37,331,-671,-242,-41,-328,951,
201324,2023-02-25 16:58:25,2023-02-25,16:58:25,GPS,12,3872,54,2,0.8,-29.451878000000001,-71.313750999999996,-1,0,282,41,228,-688,-171,196,-355,932,
201324,2023-02-25 17:10:25,2023-02-25,17:10:25,GPS,10,3875,54,1,1.0,-29.460204999999998,-71.311035000000004,8,0,130,36,378,-578,-221,105,-178,984,
201324,2023-02-25 17:22:25,2023-02-25,17:22:25,GPS,8,3875,54,1,1.3,-29.460089000000000,-71.311278999999999,-20,1,226,39,381,-594,-205,203,-185,974,
201324,2023-02-25 17:34:26,2023-02-25,17:34:26,GPS,6,3878,55,2,1.4,-29.460360999999999,-71.311447000000001,31,0,292,36,422,-531,-320,86,-527,861,
201324,2023-02-25 17:46:26,2023-02-25,17:46:26,GPS,5,3880,55,5,1.6,-29.461468000000000,-71.311935000000005,55,2,23,38,141,-265,-186,155,-119,1066,
201324,2023-02-25 17:58:36,2023-02-25,17:58:36,GPS,6,3889,57,2,1.3,-29.452639000000001,-71.312674999999999,62,0,108,36,370,-620,-266,173,-440,899,
201324,2023-02-25 18:06:29,2023-02-25,18:06:29,GPS,5,3889,57,1,1.5,-29.460349999999998,-71.310860000000005,36,1,73,32,381,-594,-313,112,-613,814,
201324,2023-02-25 18:14:29,2023-02-25,18:14:29,GPS,5,3883,56,1,1.5,-29.460300000000000,-71.310753000000005,20,0,291,36,367,-598,-208,171,-145,985,
201324,2023-02-25 18:22:29,2023-02-25,18:22:29,GPS,5,3892,57,0,1.5,-29.460217000000000,-71.310508999999996,17,1,29,41,376,-620,-219,192,-178,982,
201324,2023-02-25 18:30:29,2023-02-25,18:30:29,GPS,5,3897,58,0,1.5,-29.459990000000001,-71.310326000000003,45,0,19,43,377,-620,-207,206,-181,975,
201324,2023-02-25 18:38:28,2023-02-25,18:38:28,GPS,5,3900,58,0,1.5,-29.460170999999999,-71.310539000000006,-9,1,52,44,380,-630,-215,167,-184,980,
201324,2023-02-25 18:46:27,2023-02-25,18:46:27,GPS,6,3897,58,8,1.4,-29.452749000000001,-71.312920000000005,77,1,63,33,11,-386,-72,253,-442,873,
201324,2023-02-25 18:54:26,2023-02-25,18:54:26,GPS,6,3892,57,2,1.4,-29.460348000000000,-71.310706999999994,-65,1,265,27,239,-659,-189,154,-497,871,
201324,2023-02-25 19:02:29,2023-02-25,19:02:29,GPS,5,3886,56,1,1.5,-29.460304000000001,-71.310783000000001,-68,0,43,29,325,-651,-244,228,-779,640,
201324,2023-02-25 19:10:36,2023-02-25,19:10:36,GPS,5,3892,57,2,1.4,-29.459616000000000,-71.310501000000002,250,0,17,32,258,-663,-159,117,-18,1002,
201324,2023-02-25 19:18:29,2023-02-25,19:18:29,GPS,5,3897,58,1,1.4,-29.457495000000002,-71.309700000000007,1131,0,281,34,265,-671,-162,88,-88,1000,
201324,2023-02-25 19:26:33,2023-02-25,19:26:33,GPS,5,3900,58,1,1.4,-29.459060999999998,-71.310387000000006,468,0,194,34,295,-675,-218,143,-563,836,
201324,2023-02-25 19:34:36,2023-02-25,19:34:36,GPS,5,3900,58,1,1.3,-29.460101999999999,-71.310935999999998,-25,0,156,34,282,-650,-178,98,-90,991,
201324,2023-02-25 19:42:27,2023-02-25,19:42:27,GPS,7,3900,58,1,1.1,-29.460059999999999,-71.310883000000004,-18,0,132,34,274,-637,-155,173,-43,1001,
201324,2023-02-25 19:50:25,2023-02-25,19:50:25,GPS,7,3900,58,1,1.0,-29.460305999999999,-71.310883000000004,-33,2,243,32,46,-596,-82,180,-375,925,
201324,2023-02-25 19:58:26,2023-02-25,19:58:26,GPS,7,3900,58,1,0.9,-29.460280999999998,-71.311035000000004,9,0,331,32,120,-634,-115,181,-384,918,
201324,2023-02-25 20:06:26,2023-02-25,20:06:26,GPS,6,3897,58,0,1.1,-29.460263999999999,-71.311019999999999,-24,0,221,31,127,-599,-79,374,-312,859,
201324,2023-02-25 20:14:25,2023-02-25,20:14:25,GPS,5,3897,58,0,1.4,-29.458888999999999,-71.312804999999997,81,0,212,31,13,-604,-104,286,98,954,
201324,2023-02-25 20:22:28,2023-02-25,20:22:28,GPS,7,3897,58,0,1.0,-29.460170999999999,-71.310974000000002,24,0,230,31,47,-633,-136,189,40,991,
201324,2023-02-25 20:30:27,2023-02-25,20:30:27,GPS,6,3897,58,1,1.1,-29.459425000000000,-71.313407999999995,24,0,251,31,44,-586,-82,93,-457,890,
201324,2023-02-25 20:38:27,2023-02-25,20:38:27,GPS,7,3897,58,1,1.0,-29.460152000000001,-71.311370999999994,-39,0,319,30,38,-576,-81,197,-456,877,
201324,2023-02-25 20:46:25,2023-02-25,20:46:25,GPS,7,3900,58,1,1.0,-29.460228000000001,-71.311317000000003,-16,0,314,30,87,-570,-62,159,-818,759,
201324,2023-02-25 20:54:27,2023-02-25,20:54:27,GPS,7,3900,58,1,1.0,-29.460203000000000,-71.311485000000005,-36,0,287,30,1,-539,-68,183,-393,911,
201324,2023-02-25 21:02:26,2023-02-25,21:02:26,GPS,7,3897,58,0,1.1,-29.460121000000001,-71.313225000000003,-8,0,249,30,41,-587,-85,179,-382,920,
201324,2023-02-25 21:10:28,2023-02-25,21:10:28,GPS,7,3897,58,0,1.1,-29.460671999999999,-71.313643999999996,-155,0,161,30,35,-554,-73,234,-377,911,
201324,2023-02-25 21:18:30,2023-02-25,21:18:30,GPS,7,3897,58,0,1.1,-29.460300000000000,-71.311019999999999,-3,0,301,30,5,-580,-88,235,-256,948,
201324,2023-02-25 21:26:43,2023-02-25,21:26:43,GPS,5,3897,58,0,1.9,-29.460775000000002,-71.311194999999998,52,0,169,30,-3,-529,-75,151,-380,921,
201324,2023-02-25 21:34:44,2023-02-25,21:34:44,GPS,7,3895,58,0,2.0,-29.460599999999999,-71.311058000000003,43,3,49,29,-28,-574,-118,273,-33,973,
201324,2023-02-25 21:42:44,2023-02-25,21:42:44,GPS,8,3875,54,0,1.3,-29.460291000000002,-71.310851999999997,31,0,180,30,-34,-567,-132,313,10,962,
201324,2023-02-25 21:50:36,2023-02-25,21:50:36,GPS,8,3875,54,0,1.3,-29.460433999999999,-71.311088999999996,0,0,13,29,6,-562,-104,175,-358,933,
201324,2023-02-25 21:58:33,2023-02-25,21:58:33,GPS,8,3872,54,0,1.3,-29.452372000000000,-71.313041999999996,46,25,113,25,-114,-377,-213,296,151,882,
201324,2023-02-25 22:06:30,2023-02-25,22:06:30,GPS,8,3866,53,0,1.3,-29.461130000000001,-71.311751999999998,-52,0,67,24,11,-658,-171,65,60,1002,
201324,2023-02-25 22:14:31,2023-02-25,22:14:31,GPS,8,3861,52,0,1.2,-29.460487000000001,-71.311104000000000,0,0,99,23,-16,-555,-101,17,-437,906,
201324,2023-02-25 22:22:28,2023-02-25,22:22:28,GPS,8,3863,52,0,1.2,-29.461953999999999,-71.310753000000005,-89,0,12,24,-23,-523,-88,211,-321,953,
201324,2023-02-25 22:30:44,2023-02-25,22:30:44,GPS,7,3863,52,0,1.3,-29.460256999999999,-71.310874999999996,-25,0,271,25,4,-524,-90,184,-446,818,
201324,2023-02-25 22:38:27,2023-02-25,22:38:27,GPS,7,3863,52,0,1.2,-29.461328999999999,-71.309562999999997,-16,0,320,24,36,-587,-107,218,-340,934,
201324,2023-02-25 22:46:28,2023-02-25,22:46:28,GPS,6,3863,52,0,1.3,-29.461575000000000,-71.309296000000003,-96,0,144,26,57,-590,-113,252,-311,933,
201324,2023-02-25 22:54:25,2023-02-25,22:54:25,GPS,7,3863,52,0,1.2,-29.462765000000001,-71.311233999999999,-59,0,26,25,-90,-442,-125,322,-79,952,
201324,2023-02-25 23:02:27,2023-02-25,23:02:27,GPS,7,3863,52,0,1.1,-29.460594000000000,-71.309653999999995,32,30,341,26,256,-578,-144,413,207,813,
201324,2023-02-25 23:10:27,2023-02-25,23:10:27,GPS,6,3861,52,0,1.3,-29.462297000000000,-71.310516000000007,0,0,166,25,185,-654,-191,95,-360,951,
201324,2023-02-25 23:18:37,2023-02-25,23:18:37,GPS,4,3861,52,0,1.6,-29.464340000000000,-71.315987000000007,76,26,95,24,87,-203,-306,511,165,1278,
201324,2023-02-25 23:26:37,2023-02-25,23:26:37,GPS,4,3852,50,0,1.6,-29.449618999999998,-71.325462000000002,62,51,316,22,196,-579,-125,453,200,1408,
201324,2023-02-25 23:34:38,2023-02-25,23:34:38,GPS,4,3849,50,0,1.5,-29.403410000000001,-71.368110999999999,59,51,324,22,210,-555,-98,348,366,895,
201324,2023-02-25 23:42:37,2023-02-25,23:42:37,GPS,4,3846,49,0,1.5,-29.349678000000001,-71.408874999999995,30,51,323,22,192,-528,-86,223,246,612,
201324,2023-02-25 23:54:38,2023-02-25,23:54:38,GPS,4,3846,49,0,1.5,-29.282451999999999,-71.482498000000007,15,53,301,22,181,-625,-166,391,-59,739,
201324,2023-02-26 00:06:35,2023-02-26,00:06:35,GPS,4,3846,49,0,1.5,-29.238581000000000,-71.523689000000005,18,0,186,24,-101,-376,-123,243,-169,963,
201324,2023-02-26 00:18:44,2023-02-26,00:18:44,GPS,6,3852,50,0,1.2,-29.238727999999998,-71.523903000000004,-6,0,359,27,-110,-434,-158,246,39,977,
201324,2023-02-26 00:30:35,2023-02-26,00:30:35,GPS,6,3852,50,0,1.2,-29.238695000000000,-71.523857000000007,2,0,5,27,-79,-415,-118,370,-199,925,
201324,2023-02-26 00:42:35,2023-02-26,00:42:35,GPS,5,3852,50,0,1.3,-29.238299999999999,-71.524162000000004,225,0,358,27,-105,-466,-151,325,44,959,
201324,2023-02-26 00:54:44,2023-02-26,00:54:44,GPS,6,3852,50,0,1.2,-29.238790999999999,-71.523781000000000,-2,1,13,28,-81,-522,-139,337,108,947,
201324,2023-02-26 01:06:33,2023-02-26,01:06:33,GPS,6,3852,50,0,1.2,-29.238772999999998,-71.523712000000003,12,1,278,28,-90,-486,-144,175,-54,994,
201324,2023-02-26 01:18:29,2023-02-26,01:18:29,GPS,6,3849,50,0,1.1,-29.238792000000000,-71.523292999999995,-64,0,285,28,-108,-411,-150,249,-56,983,
201324,2023-02-26 01:30:36,2023-02-26,01:30:36,GPS,7,3849,50,0,0.9,-29.238745000000002,-71.523598000000007,28,0,249,28,-100,-425,-148,225,-114,982,
201324,2023-02-26 01:42:26,2023-02-26,01:42:26,GPS,8,3849,50,0,0.8,-29.238785000000000,-71.523796000000004,42,0,271,28,-91,-434,-132,327,-116,952,
201324,2023-02-26 01:54:44,2023-02-26,01:54:44,GPS,9,3849,50,0,0.7,-29.238900999999998,-71.523666000000006,12,0,348,29,-90,-426,-139,318,-116,956,
201324,2023-02-26 02:06:27,2023-02-26,02:06:27,GPS,8,3849,50,0,0.8,-29.238900999999998,-71.523705000000007,21,0,337,28,-51,-438,-88,-184,-402,919,
201324,2023-02-26 02:18:27,2023-02-26,02:18:27,GPS,7,3846,49,0,0.9,-29.238610999999999,-71.523857000000007,-83,1,39,28,-59,-437,-113,182,-318,955,
201324,2023-02-26 02:30:25,2023-02-26,02:30:25,GPS,8,3846,49,0,0.8,-29.238765999999998,-71.523964000000007,-103,0,120,28,-63,-443,-105,164,-293,953,
201324,2023-02-26 02:42:25,2023-02-26,02:42:25,GPS,8,3849,50,0,0.8,-29.238661000000000,-71.523972000000001,-135,0,194,29,-115,-401,-171,319,37,961,
201324,2023-02-26 02:54:44,2023-02-26,02:54:44,GPS,9,3849,50,0,0.8,-29.238768000000000,-71.523758000000001,14,0,162,31,-105,-401,-169,364,7,942,
201324,2023-02-26 03:06:25,2023-02-26,03:06:25,GPS,10,3849,50,0,0.8,-29.238817000000001,-71.523796000000004,17,0,102,28,-125,-417,-181,-69,114,998,
201324,2023-02-26 03:18:25,2023-02-26,03:18:25,GPS,9,3846,49,0,0.8,-29.238866999999999,-71.523857000000007,9,0,27,29,67,-639,-154,-169,-511,970,
201324,2023-02-26 03:30:25,2023-02-26,03:30:25,GPS,11,3846,49,0,0.7,-29.238724000000001,-71.523612999999997,19,1,64,29,-38,-490,-91,8,-411,922,
201324,2023-02-26 03:42:25,2023-02-26,03:42:25,GPS,9,3846,49,0,0.8,-29.238754000000000,-71.523726999999994,-5,0,49,29,-97,-396,-156,-53,18,993,
201324,2023-02-26 03:54:44,2023-02-26,03:54:44,GPS,10,3846,49,0,0.8,-29.238703000000001,-71.523696999999999,5,0,193,29,-23,-527,-92,166,-346,934,
201324,2023-02-26 04:06:26,2023-02-26,04:06:26,GPS,9,3844,48,0,0.8,-29.238661000000000,-71.523894999999996,-26,1,242,29,72,-607,-108,208,-476,865,
201324,2023-02-26 04:18:25,2023-02-26,04:18:25,GPS,10,3846,49,0,0.7,-29.238924000000001,-71.523666000000006,-25,0,5,30,24,-642,-178,-138,-279,953,
